"t","Beta_0","Beta_1","Gamma_0","Phi_0","Q100","Median","Mean","Q100.SE","Q100.LL","Q100.UL","Year","Peak","n.window"
0.482142857142857,0.382776151906723,-0.00056405727034966,-1.92431900386392,-0.0820829715263416,14186.0007448741,6532.65430314836,6845.76258339671,676.942647275284,12859.2175366154,15512.7839531329,1965,1830,91
0.491071428571429,0.381384402213155,-0.000475559253262881,-1.92415376094437,-0.0748857862779443,14289.2878871602,6512.87050511319,6837.714130824,714.414678079979,12889.0608480966,15689.5149262237,1966,4090,91
0.5,0.379542556426207,-0.000360279128160511,-1.93774243125168,-0.0801528675479894,14057.0439836219,6473.85670463035,6785.85807426186,690.488086356016,12703.7122026102,15410.3757646337,1967,5850,91
0.508928571428571,0.378182243646031,-0.000271602814196185,-1.94455448151884,-0.0803832226676259,13976.0347087889,6448.12170997581,6757.6403840822,693.377204945373,12617.0403593949,15335.0290581829,1968,6110,91
0.517857142857143,0.37703359662761,-0.000186465064393593,-1.95145100498343,-0.0822515243889725,13871.0730517548,6425.32096773021,6729.78471355249,696.696394288843,12505.5732107897,15236.5728927198,1969,7910,91
0.526785714285714,0.376213436533124,-0.000109302067513032,-1.95637484946995,-0.0836501000049586,13795.7222583049,6409.05761442528,6709.85513350702,675.532718768356,12471.7024591405,15119.7420574693,1970,5810,92
0.535714285714286,0.375571420106472,-4.43431924187737e-05,-1.95994684878012,-0.0840198349614431,13751.0654637169,6396.64930523114,6695.80388909355,717.536653756449,12344.7194647669,15157.4114626669,1971,7240,92
0.544642857142857,0.374932482801124,2.41707722769935e-05,-1.96752799792739,-0.0894194892000366,13594.8012376378,6380.6193374407,6669.31441589272,679.660701734283,12262.6907405313,14926.9117347442,1972,9580,92
0.553571428571429,0.374378277339082,9.48513264951951e-05,-1.97498925982675,-0.0950833100689389,13440.2752127154,6365.97673495972,6644.12125464744,645.913303884972,12174.3083999656,14706.2420254652,1973,13800,92
0.5625,0.373983403094832,0.000150299128123138,-1.97618418382301,-0.0918047149703343,13475.0499096791,6359.5645527101,6642.21975829347,657.503578319337,12186.366576467,14763.7332428912,1974,7280,92
0.571428571428571,0.373493555894556,0.000200963058106031,-1.97904841887563,-0.0899241321329258,13474.1213223683,6350.30592325114,6634.94292165753,662.727032599001,12175.2002068932,14773.0424378435,1975,6450,92
0.580357142857143,0.373012904039583,0.000248950231744423,-1.9834126383193,-0.0894100518818653,13440.5396455599,6339.90295112694,6624.06244062611,660.34586889594,12146.285525184,14734.7937659357,1976,10500,92
0.589285714285714,0.372548091805404,0.00029210461034474,-1.99032385839437,-0.0929713304639327,13325.460350528,6327.36437225394,6604.34692757083,656.880068461006,12037.9990741822,14612.9216268737,1977,7670,91
0.598214285714286,0.372192467051773,0.000324685084380484,-1.99817051829614,-0.0986338585449346,13175.8866509346,6315.56774112789,6582.25767842208,656.475137820672,11889.2190240602,14462.5542778091,1978,5920,90
0.607142857142857,0.371935496865003,0.000342090238634846,-2.00748945017935,-0.107395872792174,12976.7961841078,6303.87815814469,6555.88713899641,659.518002555772,11684.1646519427,14269.427716273,1979,5330,89
0.616071428571429,0.371872670744458,0.000348882129590548,-2.01124269798337,-0.10928906781947,12921.836145893,6299.99852413843,6548.47532855973,809.930693260673,11334.4011571285,14509.2711346575,1980,2950,88
0.625,0.371835495948274,0.000351039307033289,-2.014174509609,-0.109714623753723,12893.9112043288,6297.27787743747,6544.44912122902,1132.55272406592,10674.1486545669,15113.6737540907,1981,6080,87
0.633928571428571,0.371855792386442,0.000347929472753812,-2.01686852461576,-0.110242006946127,12867.2924114881,6295.58464055068,6541.37731677478,1184.58402074156,10545.550394173,15189.0344288032,1982,8060,86
